graph_id,graph_label,variant,erase_loops,src,tgt,exposure_pct
generated,Generated,HS,False,49,10,64.300000
generated,Generated,HS,False,49,11,62.300000
generated,Generated,HS,False,49,12,65.700000
generated,Generated,HS,False,49,13,56.500000
generated,Generated,HS,False,49,14,57.700000
generated,Generated,HS,False,49,15,58.000000
generated,Generated,HS,False,49,16,60.000000
generated,Generated,HS,False,49,17,63.700000
generated,Generated,HS,False,49,18,60.600000
generated,Generated,HS,False,49,19,70.300000
generated,Generated,HS,False,49,20,74.400000
generated,Generated,HS,False,49,21,67.000000
generated,Generated,HS,False,49,22,64.300000
generated,Generated,HS,False,49,23,68.500000
generated,Generated,HS,False,49,24,63.700000
generated,Generated,HS,False,49,25,71.300000
generated,Generated,HS,False,49,26,85.100000
generated,Generated,HS,False,49,27,86.800000
generated,Generated,HS,False,49,28,75.200000
generated,Generated,HS,False,49,29,68.300000
generated,Generated,HS,False,49,30,68.800000
generated,Generated,HS,False,49,31,72.800000
generated,Generated,HS,False,49,32,68.500000
generated,Generated,HS,False,49,33,66.100000
generated,Generated,HS,False,49,34,0.000000
generated,Generated,HS,False,49,35,56.000000
generated,Generated,HS,False,49,36,52.300000
generated,Generated,HS,False,49,37,86.200000
generated,Generated,HS,False,49,38,88.400000
generated,Generated,HS,False,49,39,90.800000
generated,Generated,HS,False,49,40,85.100000
generated,Generated,HS,False,49,41,86.300000
generated,Generated,HS,False,49,42,87.500000
generated,Generated,HS,False,49,43,66.200000
generated,Generated,HS,False,49,44,67.400000
generated,Generated,HS,False,49,45,64.400000
generated,Generated,HS,False,49,46,70.000000
generated,Generated,HS,False,49,47,79.800000
generated,Generated,HS,False,49,48,79.800000
generated,Generated,HS,False,49,50,0.000000
generated,Generated,HS,False,49,51,62.000000
generated,Generated,HS,False,49,52,66.500000
generated,Generated,HS,False,49,53,70.600000
generated,Generated,HS,False,49,54,71.500000
generated,Generated,HS,False,49,55,59.600000
generated,Generated,HS,False,49,56,59.500000
generated,Generated,HS,False,49,57,62.700000
generated,Generated,HS,False,49,58,70.900000
generated,Generated,HS,False,49,59,71.100000
generated,Generated,HS,False,49,60,70.600000
generated,Generated,HS,False,49,61,72.600000
generated,Generated,HS,False,49,62,74.400000
generated,Generated,HS,False,49,63,74.400000
generated,Generated,HS,False,49,64,75.600000
generated,Generated,HS,False,49,65,73.500000
generated,Generated,HS,False,49,66,68.300000
generated,Generated,HS,False,49,67,85.400000
generated,Generated,HS,False,49,68,85.400000
generated,Generated,HS,False,49,69,82.400000
generated,Generated,HS,False,49,70,71.000000
generated,Generated,HS,False,49,71,67.300000
generated,Generated,HS,False,49,72,70.500000
generated,Generated,HS,False,49,73,73.300000
generated,Generated,HS,False,49,74,79.000000
generated,Generated,HS,False,49,75,76.400000
generated,Generated,HS,False,49,76,67.600000
generated,Generated,HS,False,49,77,63.500000
generated,Generated,HS,False,49,78,62.100000
generated,Generated,HS,False,49,79,86.500000
generated,Generated,HS,False,49,80,86.400000
generated,Generated,HS,False,49,81,85.100000
generated,Generated,HS,False,49,82,71.700000
generated,Generated,HS,False,49,83,72.900000
generated,Generated,HS,False,49,84,73.500000
generated,Generated,HS,False,49,85,71.100000
generated,Generated,HS,False,49,86,69.600000
generated,Generated,HS,False,49,87,69.600000
generated,Generated,HS,False,49,88,89.600000
generated,Generated,HS,False,49,89,91.400000
generated,Generated,HS,False,49,90,89.000000
generated,Generated,HS,False,49,91,67.500000
generated,Generated,HS,False,49,92,64.300000
generated,Generated,HS,False,49,93,59.700000
generated,Generated,HS,False,49,94,65.900000
generated,Generated,HS,False,49,95,67.600000
generated,Generated,HS,False,49,96,72.800000
generated,Generated,HS,False,49,97,83.400000
generated,Generated,HS,False,49,98,83.400000
generated,Generated,HS,False,49,99,80.700000
generated,Generated,HS,False,50,2,58.100000
generated,Generated,HS,False,50,1,58.800000
generated,Generated,HS,False,50,3,58.200000
generated,Generated,HS,False,50,4,59.000000
generated,Generated,HS,False,50,5,59.000000
generated,Generated,HS,False,50,6,63.700000
generated,Generated,HS,False,50,7,57.000000
generated,Generated,HS,False,50,8,58.600000
generated,Generated,HS,False,50,9,55.500000
generated,Generated,HS,False,50,10,63.000000
generated,Generated,HS,False,50,11,62.500000
generated,Generated,HS,False,50,12,65.200000
generated,Generated,HS,False,50,13,52.800000
generated,Generated,HS,False,50,14,55.000000
generated,Generated,HS,False,50,15,49.600000
generated,Generated,HS,False,50,16,58.400000
generated,Generated,HS,False,50,17,63.200000
generated,Generated,HS,False,50,18,62.000000
generated,Generated,HS,False,50,19,72.300000
generated,Generated,HS,False,50,20,74.900000
generated,Generated,HS,False,50,21,66.200000
generated,Generated,HS,False,50,22,63.400000
generated,Generated,HS,False,50,23,67.300000
generated,Generated,HS,False,50,24,63.300000
generated,Generated,HS,False,50,25,73.200000
generated,Generated,HS,False,50,26,83.800000
generated,Generated,HS,False,50,27,85.500000
generated,Generated,HS,False,50,28,75.100000
generated,Generated,HS,False,50,29,67.700000
generated,Generated,HS,False,50,30,66.900000
generated,Generated,HS,False,50,31,73.700000
generated,Generated,HS,False,50,32,69.700000
generated,Generated,HS,False,50,33,65.500000
generated,Generated,HS,False,50,34,51.900000
generated,Generated,HS,False,50,35,53.100000
generated,Generated,HS,False,50,36,0.000000
generated,Generated,HS,False,50,37,84.700000
generated,Generated,HS,False,50,38,88.000000
generated,Generated,HS,False,50,39,90.300000
generated,Generated,HS,False,50,40,83.800000
generated,Generated,HS,False,50,41,84.800000
generated,Generated,HS,False,50,42,86.400000
generated,Generated,HS,False,50,43,66.500000
generated,Generated,HS,False,50,44,67.300000
generated,Generated,HS,False,50,45,63.800000
generated,Generated,HS,False,50,46,70.900000
generated,Generated,HS,False,50,47,78.800000
generated,Generated,HS,False,50,48,78.200000
generated,Generated,HS,False,50,49,0.000000
generated,Generated,HS,False,50,51,0.000000
generated,Generated,HS,False,50,52,66.600000
generated,Generated,HS,False,50,53,71.100000
generated,Generated,HS,False,50,54,72.100000
generated,Generated,HS,False,50,55,58.600000
generated,Generated,HS,False,50,56,58.800000
generated,Generated,HS,False,50,57,63.500000
generated,Generated,HS,False,50,58,71.300000
generated,Generated,HS,False,50,59,70.600000
generated,Generated,HS,False,50,60,71.100000
generated,Generated,HS,False,50,61,73.100000
generated,Generated,HS,False,50,62,74.900000
generated,Generated,HS,False,50,63,74.900000
generated,Generated,HS,False,50,64,74.400000
generated,Generated,HS,False,50,65,72.500000
generated,Generated,HS,False,50,66,67.700000
generated,Generated,HS,False,50,67,83.600000
generated,Generated,HS,False,50,68,83.700000
generated,Generated,HS,False,50,69,83.700000
generated,Generated,HS,False,50,70,70.600000
generated,Generated,HS,False,50,71,67.800000
generated,Generated,HS,False,50,72,70.800000
generated,Generated,HS,False,50,73,75.200000
generated,Generated,HS,False,50,74,79.600000
generated,Generated,HS,False,50,75,77.700000
generated,Generated,HS,False,50,76,65.200000
generated,Generated,HS,False,50,77,65.100000
generated,Generated,HS,False,50,78,63.300000
generated,Generated,HS,False,50,79,85.500000
generated,Generated,HS,False,50,80,85.000000
generated,Generated,HS,False,50,81,83.800000
generated,Generated,HS,False,50,82,70.700000
generated,Generated,HS,False,50,83,74.000000
generated,Generated,HS,False,50,84,72.500000
generated,Generated,HS,False,50,85,70.600000
generated,Generated,HS,False,50,86,69.000000
generated,Generated,HS,False,50,87,69.400000
generated,Generated,HS,False,50,88,88.600000
generated,Generated,HS,False,50,89,90.300000
generated,Generated,HS,False,50,90,88.100000
generated,Generated,HS,False,50,91,0.000000
generated,Generated,HS,False,50,92,55.400000
generated,Generated,HS,False,50,93,51.400000
generated,Generated,HS,False,50,94,65.500000
generated,Generated,HS,False,50,95,66.200000
generated,Generated,HS,False,50,96,71.300000
generated,Generated,HS,False,50,97,81.700000
generated,Generated,HS,False,50,98,82.400000
generated,Generated,HS,False,50,99,80.300000
generated,Generated,HS,False,51,2,60.300000
generated,Generated,HS,False,51,1,53.500000
generated,Generated,HS,False,51,3,60.500000
generated,Generated,HS,False,51,4,61.600000
generated,Generated,HS,False,51,5,62.400000
generated,Generated,HS,False,51,6,68.300000
generated,Generated,HS,False,51,7,58.500000
generated,Generated,HS,False,51,8,61.700000
generated,Generated,HS,False,51,9,56.700000
generated,Generated,HS,False,51,10,67.000000
generated,Generated,HS,False,51,11,64.500000
generated,Generated,HS,False,51,12,69.100000
generated,Generated,HS,False,51,13,0.000000
generated,Generated,HS,False,51,14,56.000000
generated,Generated,HS,False,51,15,55.800000
generated,Generated,HS,False,51,16,62.000000
generated,Generated,HS,False,51,17,67.600000
generated,Generated,HS,False,51,18,63.400000
generated,Generated,HS,False,51,19,70.600000
generated,Generated,HS,False,51,20,76.900000
generated,Generated,HS,False,51,21,70.200000
generated,Generated,HS,False,51,22,66.900000
generated,Generated,HS,False,51,23,69.900000
generated,Generated,HS,False,51,24,67.000000
generated,Generated,HS,False,51,25,73.400000
generated,Generated,HS,False,51,26,83.100000
generated,Generated,HS,False,51,27,84.700000
generated,Generated,HS,False,51,28,77.100000
generated,Generated,HS,False,51,29,69.800000
generated,Generated,HS,False,51,30,67.000000
generated,Generated,HS,False,51,31,73.200000
generated,Generated,HS,False,51,32,71.400000
generated,Generated,HS,False,51,33,69.200000
generated,Generated,HS,False,51,34,58.900000
generated,Generated,HS,False,51,35,50.400000
generated,Generated,HS,False,51,36,39.900000
generated,Generated,HS,False,51,37,84.600000
generated,Generated,HS,False,51,38,87.700000
generated,Generated,HS,False,51,39,90.200000
generated,Generated,HS,False,51,40,83.100000
generated,Generated,HS,False,51,41,84.100000
generated,Generated,HS,False,51,42,85.700000
generated,Generated,HS,False,51,43,70.200000
generated,Generated,HS,False,51,44,70.700000
generated,Generated,HS,False,51,45,68.100000
generated,Generated,HS,False,51,46,72.200000
generated,Generated,HS,False,51,47,79.600000
generated,Generated,HS,False,51,48,78.800000
generated,Generated,HS,False,51,49,68.900000
generated,Generated,HS,False,51,50,0.000000
generated,Generated,HS,False,51,52,70.800000
generated,Generated,HS,False,51,53,72.400000
generated,Generated,HS,False,51,54,72.600000
generated,Generated,HS,False,51,55,61.900000
generated,Generated,HS,False,51,56,63.600000
generated,Generated,HS,False,51,57,64.000000
generated,Generated,HS,False,51,58,72.200000
generated,Generated,HS,False,51,59,72.900000
generated,Generated,HS,False,51,60,72.400000
generated,Generated,HS,False,51,61,74.800000
generated,Generated,HS,False,51,62,76.900000
generated,Generated,HS,False,51,63,76.900000
generated,Generated,HS,False,51,64,75.000000
generated,Generated,HS,False,51,65,74.000000
generated,Generated,HS,False,51,66,69.800000
generated,Generated,HS,False,51,67,85.500000
generated,Generated,HS,False,51,68,85.500000
generated,Generated,HS,False,51,69,83.300000
generated,Generated,HS,False,51,70,73.100000
generated,Generated,HS,False,51,71,70.900000
generated,Generated,HS,False,51,72,72.400000
generated,Generated,HS,False,51,73,74.600000
generated,Generated,HS,False,51,74,79.300000
generated,Generated,HS,False,51,75,77.100000
generated,Generated,HS,False,51,76,63.400000
generated,Generated,HS,False,51,77,66.600000
generated,Generated,HS,False,51,78,64.400000
generated,Generated,HS,False,51,79,84.800000
generated,Generated,HS,False,51,80,84.700000
generated,Generated,HS,False,51,81,83.100000
generated,Generated,HS,False,51,82,70.700000
generated,Generated,HS,False,51,83,74.600000
generated,Generated,HS,False,51,84,74.000000
generated,Generated,HS,False,51,85,72.100000
generated,Generated,HS,False,51,86,70.700000
generated,Generated,HS,False,51,87,71.400000
generated,Generated,HS,False,51,88,88.200000
generated,Generated,HS,False,51,89,90.100000
generated,Generated,HS,False,51,90,87.600000
generated,Generated,HS,False,51,91,58.700000
generated,Generated,HS,False,51,92,49.100000
generated,Generated,HS,False,51,93,0.000000
generated,Generated,HS,False,51,94,68.000000
generated,Generated,HS,False,51,95,67.900000
generated,Generated,HS,False,51,96,71.700000
generated,Generated,HS,False,51,97,82.900000
generated,Generated,HS,False,51,98,82.900000
generated,Generated,HS,False,51,99,79.700000
generated,Generated,HS,False,52,2,60.200000
generated,Generated,HS,False,52,1,60.900000
generated,Generated,HS,False,52,3,62.600000
generated,Generated,HS,False,52,4,59.200000
generated,Generated,HS,False,52,5,54.300000
generated,Generated,HS,False,52,6,60.800000
generated,Generated,HS,False,52,7,65.700000
generated,Generated,HS,False,52,8,64.100000
generated,Generated,HS,False,52,9,67.500000
generated,Generated,HS,False,52,10,62.600000
generated,Generated,HS,False,52,11,64.600000
generated,Generated,HS,False,52,12,65.400000
generated,Generated,HS,False,52,13,70.200000
generated,Generated,HS,False,52,14,71.900000
generated,Generated,HS,False,52,15,66.600000
generated,Generated,HS,False,52,16,68.400000
generated,Generated,HS,False,52,17,0.000000
generated,Generated,HS,False,52,18,65.800000
generated,Generated,HS,False,52,19,65.700000
generated,Generated,HS,False,52,20,72.500000
generated,Generated,HS,False,52,21,72.500000
generated,Generated,HS,False,52,22,68.300000
generated,Generated,HS,False,52,23,76.600000
generated,Generated,HS,False,52,24,69.700000
generated,Generated,HS,False,52,25,73.900000
generated,Generated,HS,False,52,26,82.800000
generated,Generated,HS,False,52,27,84.600000
generated,Generated,HS,False,52,28,71.100000
generated,Generated,HS,False,52,29,76.300000
generated,Generated,HS,False,52,30,73.600000
generated,Generated,HS,False,52,31,63.200000
generated,Generated,HS,False,52,32,58.300000
generated,Generated,HS,False,52,33,59.600000
generated,Generated,HS,False,52,34,72.800000
generated,Generated,HS,False,52,35,73.700000
generated,Generated,HS,False,52,36,69.900000
generated,Generated,HS,False,52,37,84.000000
generated,Generated,HS,False,52,38,87.800000
generated,Generated,HS,False,52,39,90.500000
generated,Generated,HS,False,52,40,82.800000
generated,Generated,HS,False,52,41,83.800000
generated,Generated,HS,False,52,42,85.300000
generated,Generated,HS,False,52,43,74.500000
generated,Generated,HS,False,52,44,65.900000
generated,Generated,HS,False,52,45,58.300000
generated,Generated,HS,False,52,46,73.700000
generated,Generated,HS,False,52,47,79.800000
generated,Generated,HS,False,52,48,74.100000
generated,Generated,HS,False,52,49,76.300000
generated,Generated,HS,False,52,50,76.000000
generated,Generated,HS,False,52,51,75.400000
generated,Generated,HS,False,52,53,0.000000
generated,Generated,HS,False,52,54,64.000000
generated,Generated,HS,False,52,55,71.500000
generated,Generated,HS,False,52,56,76.500000
generated,Generated,HS,False,52,57,76.300000
generated,Generated,HS,False,52,58,63.400000
generated,Generated,HS,False,52,59,60.100000
generated,Generated,HS,False,52,60,66.300000
generated,Generated,HS,False,52,61,67.100000
generated,Generated,HS,False,52,62,72.500000
generated,Generated,HS,False,52,63,72.500000
generated,Generated,HS,False,52,64,79.500000
generated,Generated,HS,False,52,65,79.100000
generated,Generated,HS,False,52,66,76.300000
generated,Generated,HS,False,52,67,81.400000
generated,Generated,HS,False,52,68,85.000000
generated,Generated,HS,False,52,69,84.300000
generated,Generated,HS,False,52,70,66.800000
generated,Generated,HS,False,52,71,64.600000
generated,Generated,HS,False,52,72,61.900000
generated,Generated,HS,False,52,73,74.500000
generated,Generated,HS,False,52,74,82.300000
generated,Generated,HS,False,52,75,75.500000
generated,Generated,HS,False,52,76,68.500000
generated,Generated,HS,False,52,77,69.700000
generated,Generated,HS,False,52,78,70.400000
generated,Generated,HS,False,52,79,84.300000
generated,Generated,HS,False,52,80,84.700000
generated,Generated,HS,False,52,81,82.800000
generated,Generated,HS,False,52,82,72.900000
generated,Generated,HS,False,52,83,79.100000
generated,Generated,HS,False,52,84,79.100000
generated,Generated,HS,False,52,85,78.600000
generated,Generated,HS,False,52,86,77.400000
generated,Generated,HS,False,52,87,78.000000
generated,Generated,HS,False,52,88,87.700000
generated,Generated,HS,False,52,89,89.600000
generated,Generated,HS,False,52,90,87.100000
generated,Generated,HS,False,52,91,77.500000
generated,Generated,HS,False,52,92,77.200000
generated,Generated,HS,False,52,93,78.700000
generated,Generated,HS,False,52,94,73.800000
generated,Generated,HS,False,52,95,74.500000
generated,Generated,HS,False,52,96,76.000000
generated,Generated,HS,False,52,97,82.900000
generated,Generated,HS,False,52,98,82.900000
generated,Generated,HS,False,52,99,82.400000
generated,Generated,HS,False,53,2,47.200000
generated,Generated,HS,False,53,1,48.000000
generated,Generated,HS,False,53,3,51.200000
generated,Generated,HS,False,53,4,45.700000
generated,Generated,HS,False,53,5,38.800000
generated,Generated,HS,False,53,6,49.000000
generated,Generated,HS,False,53,7,56.800000
generated,Generated,HS,False,53,8,52.700000
generated,Generated,HS,False,53,9,58.700000
generated,Generated,HS,False,53,10,51.200000
generated,Generated,HS,False,53,11,54.900000
generated,Generated,HS,False,53,12,55.000000
generated,Generated,HS,False,53,13,64.000000
generated,Generated,HS,False,53,14,66.900000
generated,Generated,HS,False,53,15,58.800000
generated,Generated,HS,False,53,16,60.800000
generated,Generated,HS,False,53,17,42.200000
generated,Generated,HS,False,53,18,57.100000
generated,Generated,HS,False,53,19,61.400000
generated,Generated,HS,False,53,20,65.700000
generated,Generated,HS,False,53,21,65.700000
generated,Generated,HS,False,53,22,69.100000
generated,Generated,HS,False,53,23,71.200000
generated,Generated,HS,False,53,24,63.900000
generated,Generated,HS,False,53,25,75.200000
generated,Generated,HS,False,53,26,82.800000
generated,Generated,HS,False,53,27,84.600000
generated,Generated,HS,False,53,28,68.900000
generated,Generated,HS,False,53,29,71.400000
generated,Generated,HS,False,53,30,68.000000
generated,Generated,HS,False,53,31,53.800000
generated,Generated,HS,False,53,32,48.700000
generated,Generated,HS,False,53,33,45.300000
generated,Generated,HS,False,53,34,68.100000
generated,Generated,HS,False,53,35,69.100000
generated,Generated,HS,False,53,36,63.600000
generated,Generated,HS,False,53,37,83.800000
generated,Generated,HS,False,53,38,86.200000
generated,Generated,HS,False,53,39,88.900000
generated,Generated,HS,False,53,40,82.800000
generated,Generated,HS,False,53,41,83.600000
generated,Generated,HS,False,53,42,85.300000
generated,Generated,HS,False,53,43,72.200000
generated,Generated,HS,False,53,44,62.200000
generated,Generated,HS,False,53,45,45.100000
generated,Generated,HS,False,53,46,74.000000
generated,Generated,HS,False,53,47,76.500000
generated,Generated,HS,False,53,48,75.200000
generated,Generated,HS,False,53,49,73.300000
generated,Generated,HS,False,53,50,72.100000
generated,Generated,HS,False,53,51,71.500000
generated,Generated,HS,False,53,52,0.000000
generated,Generated,HS,False,53,54,0.000000
generated,Generated,HS,False,53,55,74.000000
generated,Generated,HS,False,53,56,72.300000
generated,Generated,HS,False,53,57,72.300000
generated,Generated,HS,False,53,58,52.400000
generated,Generated,HS,False,53,59,55.400000
generated,Generated,HS,False,53,60,0.000000
generated,Generated,HS,False,53,61,61.800000
generated,Generated,HS,False,53,62,65.700000
generated,Generated,HS,False,53,63,65.700000
generated,Generated,HS,False,53,64,76.100000
generated,Generated,HS,False,53,65,75.000000
generated,Generated,HS,False,53,66,71.400000
generated,Generated,HS,False,53,67,82.600000
generated,Generated,HS,False,53,68,84.500000
generated,Generated,HS,False,53,69,84.500000
generated,Generated,HS,False,53,70,63.300000
generated,Generated,HS,False,53,71,55.200000
generated,Generated,HS,False,53,72,62.200000
generated,Generated,HS,False,53,73,72.200000
generated,Generated,HS,False,53,74,81.300000
generated,Generated,HS,False,53,75,75.100000
generated,Generated,HS,False,53,76,67.600000
generated,Generated,HS,False,53,77,64.200000
generated,Generated,HS,False,53,78,63.700000
generated,Generated,HS,False,53,79,84.400000
generated,Generated,HS,False,53,80,83.900000
generated,Generated,HS,False,53,81,82.800000
generated,Generated,HS,False,53,82,67.800000
generated,Generated,HS,False,53,83,74.100000
generated,Generated,HS,False,53,84,75.000000
generated,Generated,HS,False,53,85,72.500000
generated,Generated,HS,False,53,86,72.400000
generated,Generated,HS,False,53,87,72.300000
generated,Generated,HS,False,53,88,86.900000
generated,Generated,HS,False,53,89,88.400000
generated,Generated,HS,False,53,90,86.400000
generated,Generated,HS,False,53,91,73.900000
generated,Generated,HS,False,53,92,73.000000
generated,Generated,HS,False,53,93,75.300000
generated,Generated,HS,False,53,94,69.200000
generated,Generated,HS,False,53,95,70.200000
generated,Generated,HS,False,53,96,72.600000
generated,Generated,HS,False,53,97,82.500000
generated,Generated,HS,False,53,98,82.500000
generated,Generated,HS,False,53,99,81.900000
generated,Generated,HS,False,54,2,54.200000
generated,Generated,HS,False,54,1,54.000000
generated,Generated,HS,False,54,3,56.000000
generated,Generated,HS,False,54,4,53.000000
generated,Generated,HS,False,54,5,52.100000
generated,Generated,HS,False,54,6,56.000000
generated,Generated,HS,False,54,7,58.800000
generated,Generated,HS,False,54,8,56.200000
generated,Generated,HS,False,54,9,60.400000
generated,Generated,HS,False,54,10,55.700000
generated,Generated,HS,False,54,11,58.300000
generated,Generated,HS,False,54,12,59.700000
generated,Generated,HS,False,54,13,62.600000
generated,Generated,HS,False,54,14,65.300000
generated,Generated,HS,False,54,15,59.500000
generated,Generated,HS,False,54,16,57.200000
generated,Generated,HS,False,54,17,55.300000
generated,Generated,HS,False,54,18,54.200000
generated,Generated,HS,False,54,19,63.900000
generated,Generated,HS,False,54,20,65.800000
generated,Generated,HS,False,54,21,65.000000
generated,Generated,HS,False,54,22,71.500000
generated,Generated,HS,False,54,23,68.900000
generated,Generated,HS,False,54,24,61.800000
generated,Generated,HS,False,54,25,74.400000
generated,Generated,HS,False,54,26,83.500000
generated,Generated,HS,False,54,27,85.300000
generated,Generated,HS,False,54,28,68.600000
generated,Generated,HS,False,54,29,69.300000
generated,Generated,HS,False,54,30,68.200000
generated,Generated,HS,False,54,31,55.300000
generated,Generated,HS,False,54,32,56.400000
generated,Generated,HS,False,54,33,0.000000
generated,Generated,HS,False,54,34,66.000000
generated,Generated,HS,False,54,35,66.100000
generated,Generated,HS,False,54,36,63.200000
generated,Generated,HS,False,54,37,84.700000
generated,Generated,HS,False,54,38,87.900000
generated,Generated,HS,False,54,39,90.800000
generated,Generated,HS,False,54,40,83.500000
generated,Generated,HS,False,54,41,84.300000
generated,Generated,HS,False,54,42,85.700000
generated,Generated,HS,False,54,43,70.200000
generated,Generated,HS,False,54,44,61.800000
generated,Generated,HS,False,54,45,54.600000
generated,Generated,HS,False,54,46,73.300000
generated,Generated,HS,False,54,47,75.100000
generated,Generated,HS,False,54,48,75.100000
generated,Generated,HS,False,54,49,71.900000
generated,Generated,HS,False,54,50,70.600000
generated,Generated,HS,False,54,51,69.600000
generated,Generated,HS,False,54,52,58.200000
generated,Generated,HS,False,54,53,0.000000
generated,Generated,HS,False,54,55,72.900000
generated,Generated,HS,False,54,56,69.600000
generated,Generated,HS,False,54,57,69.400000
generated,Generated,HS,False,54,58,57.800000
generated,Generated,HS,False,54,59,60.300000
generated,Generated,HS,False,54,60,64.000000
generated,Generated,HS,False,54,61,62.600000
generated,Generated,HS,False,54,62,65.800000
generated,Generated,HS,False,54,63,65.800000
generated,Generated,HS,False,54,64,75.400000
generated,Generated,HS,False,54,65,74.200000
generated,Generated,HS,False,54,66,69.300000
generated,Generated,HS,False,54,67,83.600000
generated,Generated,HS,False,54,68,86.400000
generated,Generated,HS,False,54,69,86.400000
generated,Generated,HS,False,54,70,63.300000
generated,Generated,HS,False,54,71,61.000000
generated,Generated,HS,False,54,72,60.500000
generated,Generated,HS,False,54,73,70.200000
generated,Generated,HS,False,54,74,79.800000
generated,Generated,HS,False,54,75,75.800000
generated,Generated,HS,False,54,76,66.600000
generated,Generated,HS,False,54,77,62.400000
generated,Generated,HS,False,54,78,63.500000
generated,Generated,HS,False,54,79,84.800000
generated,Generated,HS,False,54,80,84.900000
generated,Generated,HS,False,54,81,83.500000
generated,Generated,HS,False,54,82,67.000000
generated,Generated,HS,False,54,83,75.000000
generated,Generated,HS,False,54,84,74.200000
generated,Generated,HS,False,54,85,72.500000
generated,Generated,HS,False,54,86,69.700000
generated,Generated,HS,False,54,87,71.100000
generated,Generated,HS,False,54,88,88.100000
generated,Generated,HS,False,54,89,89.700000
generated,Generated,HS,False,54,90,86.900000
generated,Generated,HS,False,54,91,73.000000
generated,Generated,HS,False,54,92,71.600000
generated,Generated,HS,False,54,93,74.400000
generated,Generated,HS,False,54,94,67.900000
generated,Generated,HS,False,54,95,69.600000
generated,Generated,HS,False,54,96,73.000000
generated,Generated,HS,False,54,97,82.400000
generated,Generated,HS,False,54,98,82.400000
generated,Generated,HS,False,54,99,81.200000
generated,Generated,HS,False,55,2,0.000000
generated,Generated,HS,False,55,1,54.500000
generated,Generated,HS,False,55,3,57.600000
generated,Generated,HS,False,55,4,57.600000
generated,Generated,HS,False,55,5,63.200000
generated,Generated,HS,False,55,6,66.400000
generated,Generated,HS,False,55,7,54.600000
generated,Generated,HS,False,55,8,58.200000
generated,Generated,HS,False,55,9,58.000000
generated,Generated,HS,False,55,10,64.400000
generated,Generated,HS,False,55,11,62.300000
generated,Generated,HS,False,55,12,68.200000
generated,Generated,HS,False,55,13,57.200000
generated,Generated,HS,False,55,14,57.900000
generated,Generated,HS,False,55,15,55.600000
generated,Generated,HS,False,55,16,59.000000
generated,Generated,HS,False,55,17,65.200000
generated,Generated,HS,False,55,18,67.300000
generated,Generated,HS,False,55,19,70.900000
generated,Generated,HS,False,55,20,76.900000
generated,Generated,HS,False,55,21,69.500000
generated,Generated,HS,False,55,22,64.300000
generated,Generated,HS,False,55,23,72.800000
generated,Generated,HS,False,55,24,64.100000
generated,Generated,HS,False,55,25,74.000000
generated,Generated,HS,False,55,26,83.300000
generated,Generated,HS,False,55,27,84.600000
generated,Generated,HS,False,55,28,71.500000
generated,Generated,HS,False,55,29,73.100000
generated,Generated,HS,False,55,30,67.800000
generated,Generated,HS,False,55,31,71.700000
generated,Generated,HS,False,55,32,73.700000
generated,Generated,HS,False,55,33,69.800000
generated,Generated,HS,False,55,34,60.500000
generated,Generated,HS,False,55,35,64.200000
generated,Generated,HS,False,55,36,59.800000
generated,Generated,HS,False,55,37,84.400000
generated,Generated,HS,False,55,38,88.200000
generated,Generated,HS,False,55,39,91.000000
generated,Generated,HS,False,55,40,83.300000
generated,Generated,HS,False,55,41,84.200000
generated,Generated,HS,False,55,42,85.400000
generated,Generated,HS,False,55,43,69.400000
generated,Generated,HS,False,55,44,71.000000
generated,Generated,HS,False,55,45,65.800000
generated,Generated,HS,False,55,46,74.100000
generated,Generated,HS,False,55,47,80.700000
generated,Generated,HS,False,55,48,79.200000
generated,Generated,HS,False,55,49,66.800000
generated,Generated,HS,False,55,50,66.200000
generated,Generated,HS,False,55,51,63.600000
generated,Generated,HS,False,55,52,70.300000
generated,Generated,HS,False,55,53,74.400000
generated,Generated,HS,False,55,54,74.800000
generated,Generated,HS,False,55,56,0.000000
generated,Generated,HS,False,55,57,66.500000
generated,Generated,HS,False,55,58,74.800000
generated,Generated,HS,False,55,59,74.300000
generated,Generated,HS,False,55,60,74.400000
generated,Generated,HS,False,55,61,76.000000
generated,Generated,HS,False,55,62,76.900000
generated,Generated,HS,False,55,63,76.900000
generated,Generated,HS,False,55,64,77.100000
generated,Generated,HS,False,55,65,76.600000
generated,Generated,HS,False,55,66,73.100000
generated,Generated,HS,False,55,67,82.500000
generated,Generated,HS,False,55,68,83.600000
generated,Generated,HS,False,55,69,83.600000
generated,Generated,HS,False,55,70,75.100000
generated,Generated,HS,False,55,71,71.200000
generated,Generated,HS,False,55,72,74.100000
generated,Generated,HS,False,55,73,75.600000
generated,Generated,HS,False,55,74,79.400000
generated,Generated,HS,False,55,75,76.000000
generated,Generated,HS,False,55,76,69.500000
generated,Generated,HS,False,55,77,62.200000
generated,Generated,HS,False,55,78,63.300000
generated,Generated,HS,False,55,79,84.900000
generated,Generated,HS,False,55,80,85.100000
generated,Generated,HS,False,55,81,83.300000
generated,Generated,HS,False,55,82,70.300000
generated,Generated,HS,False,55,83,76.700000
generated,Generated,HS,False,55,84,76.600000
generated,Generated,HS,False,55,85,75.200000
generated,Generated,HS,False,55,86,74.000000
generated,Generated,HS,False,55,87,74.700000
